price,bedrooms,sqft_living,sqft_lot,floors,condition,grade,zipcode,lat,long
340000.0,3,1210,9635,1.0,4,7,98019,47.7382,-121.98
206000.0,3,920,8400,1.0,3,7,98032,47.3771,-122.287
550000.0,3,1340,6000,1.0,4,7,98040,47.5866,-122.25
475000.0,3,1630,7586,2.0,3,8,98029,47.5689,-122.023
432100.0,3,1840,7350,1.0,3,8,98034,47.7089,-122.23
359000.0,3,3085,7280,1.0,4,7,98056,47.4956,-122.181
490000.0,3,920,4800,1.0,4,6,98117,47.6937,-122.36200000000001
648360.0,4,2260,7005,1.0,4,7,98033,47.6895,-122.20700000000001
340000.0,3,1730,11986,1.0,5,6,98198,47.3595,-122.323
545000.0,3,1610,8069,1.0,5,7,98006,47.5754,-122.15
115000.0,2,550,7980,1.0,3,5,98146,47.511,-122.348
300000.0,3,1960,1585,2.0,3,7,98118,47.5414,-122.288
1650000.0,4,3190,14904,1.0,4,9,98004,47.6178,-122.214
280000.0,3,1550,7410,1.5,5,7,98178,47.4951,-122.23700000000001
245000.0,4,1930,7650,1.0,4,8,98023,47.3078,-122.38600000000001
564000.0,4,1170,4590,1.5,4,7,98115,47.6804,-122.311
698000.0,3,1220,7447,1.0,4,7,98033,47.6886,-122.211
319000.0,3,960,8556,1.0,3,7,98034,47.7245,-122.22
1450000.0,3,4110,15720,1.0,3,10,98034,47.6996,-122.229
695000.0,4,3310,21050,2.0,5,9,98027,47.5197,-122.041
335000.0,3,1350,14212,1.0,4,6,98053,47.6606,-122.06
602000.0,4,2420,37800,1.0,4,8,98053,47.6688,-122.024
482000.0,3,2950,6545,2.0,3,8,98059,47.4828,-122.139
220000.0,5,1260,8382,1.5,3,7,98146,47.5058,-122.355
206000.0,4,1700,6025,1.0,3,6,98002,47.3029,-122.221
1100000.0,4,3320,5760,2.0,3,9,98199,47.6474,-122.389
491150.0,3,1470,3971,2.0,3,7,98053,47.6816,-122.035
390000.0,4,2500,12848,1.0,3,8,98003,47.3364,-122.321
393000.0,4,2641,8091,2.0,3,7,98031,47.4043,-122.213
490000.0,2,1160,5000,1.0,4,8,98117,47.6865,-122.399
770000.0,4,3680,2242,2.5,3,9,98112,47.6192,-122.307
665000.0,2,1615,4590,1.5,5,8,98103,47.6886,-122.348
287000.0,3,1250,26862,1.0,3,7,98058,47.426,-122.154
475000.0,2,1540,54450,2.0,3,7,98053,47.63800000000001,-121.95299999999999
387500.0,3,1860,2218,3.0,3,8,98125,47.7185,-122.31299999999999
580000.0,5,2700,10875,1.0,4,7,98007,47.6163,-122.13799999999999
930000.0,3,3290,6830,2.0,3,10,98052,47.6702,-122.14200000000001
625000.0,3,2700,18893,1.0,4,7,98010,47.3397,-122.04799999999999
325000.0,3,1570,5600,1.0,3,8,98058,47.4286,-122.185
235000.0,3,1950,8712,1.0,3,7,98055,47.4391,-122.189
450000.0,2,1380,4390,1.0,4,8,98115,47.6947,-122.323
745000.0,4,2410,5650,1.5,5,8,98116,47.5651,-122.391
223000.0,4,1200,8470,1.0,4,7,98023,47.3262,-122.338
630000.0,4,1770,12278,1.0,3,7,98115,47.7004,-122.295
413450.0,3,1540,1614,3.0,3,8,98103,47.6961,-122.34100000000001
720000.0,5,2860,5379,2.0,3,9,98052,47.7082,-122.104
339000.0,3,1740,21980,1.0,4,7,98042,47.3644,-122.132
839000.0,5,4280,11307,2.0,3,10,98027,47.5503,-122.081
568000.0,4,2340,50233,1.0,4,7,98075,47.5905,-122.022
269000.0,3,1410,10577,1.0,3,7,98030,47.3642,-122.18700000000001
382000.0,2,1350,2560,1.0,4,8,98052,47.6338,-122.10600000000001
574000.0,2,1100,1114,2.0,3,8,98122,47.6199,-122.304
405000.0,3,2070,4697,2.0,3,7,98065,47.5307,-121.875
572000.0,3,2360,9938,1.0,3,8,98027,47.5374,-122.053
675000.0,4,2760,12100,2.0,4,9,98074,47.6285,-122.05799999999999
260000.0,4,1220,7980,1.5,3,6,98178,47.4924,-122.23700000000001
196000.0,3,1220,6719,1.0,3,6,98198,47.4187,-122.329
515000.0,3,3020,12184,2.0,3,8,98019,47.744,-121.976
810000.0,4,3470,7396,2.0,3,8,98125,47.7146,-122.279
365650.0,4,2380,7700,2.0,4,8,98055,47.4391,-122.194
651000.0,3,2260,1834,2.0,3,8,98122,47.6111,-122.30799999999999
240000.0,2,720,6345,1.0,3,6,98106,47.5201,-122.35
299000.0,3,1730,6007,1.0,3,8,98030,47.3573,-122.2
768000.0,3,2660,10928,2.0,3,9,98006,47.5442,-122.141
397380.0,2,1030,5072,1.0,3,6,98115,47.6962,-122.294
476000.0,4,2890,6885,1.0,3,7,98115,47.6763,-122.28200000000001
315000.0,3,890,5200,1.0,3,7,98118,47.559,-122.277
240000.0,3,1410,7290,1.0,3,7,98118,47.5396,-122.274
160000.0,3,1370,8006,2.0,3,7,98001,47.258,-122.25200000000001
435000.0,3,2260,5100,2.0,3,8,98019,47.7341,-121.96799999999999
427500.0,3,1430,16200,1.0,4,7,98027,47.5223,-122.04299999999999
450000.0,5,2510,10240,1.0,4,8,98059,47.4732,-122.141
688000.0,3,1760,4880,1.5,3,8,98136,47.5334,-122.38799999999999
530000.0,3,1510,1125,3.0,3,8,98107,47.6711,-122.39
195000.0,4,1320,7694,1.0,3,7,98148,47.4297,-122.325
250200.0,3,1180,7384,1.0,5,7,98032,47.3838,-122.287
1100000.0,3,1560,8570,1.0,5,7,98004,47.6155,-122.21
732500.0,3,2470,10321,2.0,3,9,98052,47.6694,-122.141
194250.0,3,2190,8834,1.0,3,7,98001,47.2633,-122.244
526000.0,4,1610,8000,1.0,3,7,98008,47.6301,-122.118
520000.0,4,2700,9882,2.0,3,7,98155,47.7671,-122.291
202000.0,2,920,7569,1.0,4,6,98168,47.4951,-122.302
645500.0,4,2990,8622,2.0,3,9,98065,47.5394,-121.875
570000.0,1,720,7540,1.0,4,6,98198,47.3509,-122.323
325000.0,3,1750,9000,1.5,4,5,98133,47.7489,-122.35
725000.0,2,2410,5930,2.0,3,9,98116,47.5657,-122.395
560000.0,2,1010,9219,1.0,4,7,98033,47.6886,-122.20200000000001
283450.0,5,2770,6116,1.0,3,7,98168,47.4847,-122.291
863000.0,4,2800,5400,1.0,3,9,98115,47.6803,-122.31299999999999
815000.0,4,1400,4800,2.0,3,7,98122,47.6168,-122.29799999999999
245000.0,2,1020,7679,1.0,5,6,98056,47.4915,-122.18799999999999
1320000.0,4,2860,10292,1.0,4,8,98004,47.6286,-122.206
1160000.0,4,4270,12305,2.0,3,10,98006,47.5489,-122.118
480000.0,3,2270,4488,2.0,3,7,98065,47.5329,-121.87899999999999
600000.0,4,2560,5593,2.0,3,7,98053,47.6886,-122.037
329950.0,2,900,5220,1.0,4,6,98146,47.5105,-122.387
299500.0,4,2010,12085,2.0,3,8,98042,47.3406,-122.057
460000.0,3,1690,5131,1.0,3,7,98126,47.5234,-122.38
515000.0,5,2310,5249,2.0,3,8,98118,47.5463,-122.272
483000.0,4,1220,3780,1.5,3,7,98107,47.6667,-122.36
377000.0,4,2170,11511,2.0,3,8,98031,47.3886,-122.18799999999999
568000.0,4,2790,17476,1.0,3,7,98166,47.4556,-122.369
355000.0,2,1760,4600,1.0,4,7,98126,47.5654,-122.37200000000001
640000.0,4,2100,3000,1.5,4,7,98103,47.6721,-122.329
270000.0,4,1430,5909,1.0,3,6,98155,47.7623,-122.31299999999999
559950.0,5,2450,8193,2.0,3,9,98028,47.7721,-122.241
352000.0,4,1850,5712,1.0,3,7,98115,47.6966,-122.324
595888.0,3,1870,9000,1.0,5,9,98177,47.7203,-122.361
260000.0,3,1750,7000,2.0,3,8,98023,47.3108,-122.346
1600000.0,4,3890,3600,2.0,3,9,98112,47.6342,-122.28200000000001
380000.0,2,1000,4800,1.0,3,6,98117,47.6926,-122.36200000000001
802000.0,2,2210,6327,1.0,3,8,98053,47.7114,-122.03
1330000.0,4,2850,4800,2.5,5,10,98112,47.6292,-122.31200000000001
707900.0,3,1750,5355,2.0,4,7,98115,47.6792,-122.31
683000.0,4,2620,10489,2.0,3,9,98052,47.6732,-122.14299999999999
222400.0,3,1200,9566,1.0,3,7,98001,47.2649,-122.25200000000001
410000.0,3,1690,5763,1.0,5,7,98011,47.7336,-122.20200000000001
480000.0,3,1680,2552,1.0,4,7,98117,47.6848,-122.391
430000.0,3,3440,10428,1.5,5,8,98058,47.449,-122.12799999999999
439950.0,5,2190,7500,1.0,3,7,98133,47.7766,-122.355
797500.0,4,3270,8223,2.0,3,10,98075,47.6018,-122.073
379000.0,4,1280,5460,1.5,5,7,98118,47.5348,-122.26799999999999
247500.0,3,1660,11060,1.0,4,7,98003,47.3311,-122.32600000000001
385000.0,4,2700,37011,2.0,3,9,98042,47.3496,-122.088
423000.0,4,1940,6909,1.0,4,7,98133,47.7108,-122.352
550000.0,3,1520,5618,1.0,3,7,98115,47.68,-122.28399999999999
415000.0,4,1620,4329,1.5,3,7,98116,47.5728,-122.38799999999999
693000.0,3,2090,45535,1.0,5,8,98006,47.5538,-122.191
543000.0,2,1070,4700,1.0,5,7,98117,47.6887,-122.368
465000.0,5,2000,10246,1.0,3,7,98178,47.5084,-122.24600000000001
280000.0,3,1020,2217,2.0,3,7,98106,47.5343,-122.348
1390000.0,3,2400,6653,3.0,3,11,98122,47.6019,-122.29
665000.0,6,2480,9720,2.0,3,8,98007,47.6127,-122.145
237950.0,3,1310,7314,1.0,5,6,98002,47.2888,-122.221
440000.0,4,2420,10200,1.0,3,8,98034,47.72,-122.236
618000.0,2,1890,4700,1.0,4,7,98107,47.6747,-122.391
572000.0,3,1860,4000,1.5,5,7,98118,47.5539,-122.26700000000001
725000.0,3,2500,4774,1.5,3,7,98107,47.6567,-122.35799999999999
454000.0,3,1970,22144,1.0,4,7,98065,47.5234,-121.84100000000001
535000.0,4,1660,10656,1.5,4,7,98136,47.5391,-122.385
249000.0,3,1850,7200,1.0,3,7,98023,47.3063,-122.384
395000.0,4,1970,37026,1.0,4,8,98070,47.4375,-122.446
690000.0,3,1890,6620,1.0,4,8,98125,47.7016,-122.274
526500.0,3,1310,7236,1.0,4,7,98103,47.6944,-122.333
325000.0,4,1870,7220,2.0,3,7,98155,47.77,-122.319
495000.0,3,1520,4080,2.0,5,7,98144,47.571999999999996,-122.29
825000.0,5,3070,8474,2.0,3,9,98033,47.6852,-122.184
383000.0,3,1400,14850,1.5,4,7,98070,47.4471,-122.464
320000.0,3,1960,11931,1.0,3,7,98118,47.5432,-122.272
475000.0,3,2680,87117,1.0,3,7,98024,47.5646,-121.935
275000.0,3,2030,6326,2.0,3,7,98038,47.3491,-122.029
1150000.0,2,2320,9300,1.5,5,9,98115,47.681000000000004,-122.273
455000.0,3,1760,11371,1.0,5,8,98155,47.7616,-122.273
262000.0,5,1870,7800,1.0,3,7,98168,47.5127,-122.321
390000.0,4,1280,4840,1.0,3,7,98136,47.5477,-122.395
300000.0,3,1730,10030,1.0,4,8,98023,47.3108,-122.345
267000.0,3,1030,8223,1.0,4,7,98148,47.4282,-122.331
525000.0,3,1720,7950,1.5,4,7,98034,47.7178,-122.16799999999999
360000.0,4,2620,8100,1.0,4,7,98166,47.4564,-122.351
699950.0,3,2510,4106,2.0,3,9,98029,47.5494,-121.994
375000.0,4,2040,109336,1.5,4,8,98038,47.4193,-121.958
625000.0,4,2410,6770,1.0,4,7,98103,47.6946,-122.336
464050.0,2,780,2750,1.0,4,7,98116,47.5842,-122.38799999999999
470000.0,5,2210,9655,1.0,3,8,98011,47.7698,-122.22200000000001
330000.0,4,1590,9100,1.0,3,7,98058,47.4465,-122.156
537000.0,4,2230,7957,1.0,4,7,98008,47.5859,-122.12200000000001
250000.0,3,1560,32137,1.0,5,7,98092,47.3197,-122.117
835000.0,4,2950,48351,2.0,3,10,98075,47.5938,-122.04799999999999
650000.0,4,2850,4497,1.5,3,7,98144,47.5876,-122.292
335000.0,3,2390,30409,1.0,3,7,98168,47.4789,-122.296
350000.0,3,1740,29597,1.0,4,7,98059,47.481,-122.115
415000.0,5,2060,8906,1.0,4,7,98118,47.5358,-122.289
788000.0,4,2680,8778,2.0,4,8,98006,47.5516,-122.161
640000.0,4,3150,7379,1.5,4,7,98115,47.6968,-122.3
388000.0,4,2440,7155,2.0,3,8,98058,47.4501,-122.126
692500.0,6,2230,10080,1.0,3,7,98034,47.7089,-122.20100000000001
645000.0,4,1600,6180,1.5,3,6,98118,47.5681,-122.285
713000.0,4,2840,54400,1.0,4,8,98053,47.6707,-122.045
430000.0,3,2550,11160,2.0,3,8,98155,47.7351,-122.323
280000.0,3,1700,7210,1.0,4,7,98003,47.3546,-122.318
215000.0,3,1470,2052,1.5,3,7,98003,47.3084,-122.331
306000.0,3,1680,11193,2.0,3,8,98058,47.4482,-122.125
299900.0,3,1110,8593,1.0,3,7,98155,47.7595,-122.309
534000.0,5,2120,8625,1.0,3,7,98008,47.6118,-122.131
1160000.0,3,2380,5572,2.0,3,9,98105,47.6626,-122.271
1170000.0,3,2670,5000,2.0,5,9,98144,47.5855,-122.292
199990.0,2,890,6430,1.0,3,6,98022,47.2003,-121.99600000000001
946000.0,4,3140,9058,1.0,3,9,98006,47.5462,-122.154
295000.0,4,1260,7800,1.5,3,7,98125,47.7334,-122.307
475000.0,2,920,5157,1.0,3,6,98118,47.5499,-122.26899999999999
1230000.0,4,3120,49456,2.0,4,9,98198,47.3535,-122.323
183500.0,3,1010,7520,1.0,4,6,98001,47.2699,-122.255
180000.0,3,1020,5500,1.5,3,7,98118,47.5502,-122.286
707000.0,5,3540,21217,2.0,4,8,98188,47.4274,-122.28
230000.0,2,900,3527,1.0,3,6,98146,47.5083,-122.336
192500.0,3,1100,9750,1.0,4,7,98023,47.3248,-122.345
309000.0,3,1990,3614,2.0,3,7,98038,47.36,-122.039
759000.0,3,1980,5800,1.0,4,8,98199,47.6499,-122.413
1120000.0,4,4040,14212,2.0,3,11,98059,47.5189,-122.147
462000.0,5,1250,10530,1.0,4,7,98007,47.6101,-122.13799999999999
229000.0,4,1820,22814,1.5,3,7,98125,47.7321,-122.296
399950.0,2,1140,1184,2.0,3,8,98103,47.659,-122.346
325000.0,5,1730,10532,1.0,4,5,98056,47.5076,-122.178
512000.0,2,1170,1313,3.0,3,8,98107,47.6712,-122.37799999999999
410000.0,5,2910,5802,2.0,3,7,98038,47.3591,-122.036
210000.0,2,970,5500,1.0,3,7,98118,47.556000000000004,-122.291
325000.0,4,2130,8499,1.0,4,7,98030,47.3657,-122.21
685000.0,3,2520,10175,1.0,3,8,98027,47.5652,-122.089
247500.0,3,1620,6000,1.0,3,7,98002,47.2835,-122.2
489000.0,4,2120,11479,1.0,4,7,98125,47.7084,-122.303
725000.0,4,2700,6000,1.0,4,8,98199,47.6539,-122.395
199950.0,3,1370,10317,1.5,3,6,98168,47.4731,-122.29799999999999
670000.0,5,2520,13001,2.0,3,8,98008,47.6385,-122.11399999999999
1000000.0,3,2610,6360,2.0,3,8,98109,47.6287,-122.351
255000.0,3,1490,8371,1.5,3,7,98031,47.3962,-122.189
465000.0,3,2760,9137,1.0,3,7,98007,47.6079,-122.132
259000.0,3,1260,3604,1.0,3,7,98042,47.3612,-122.103
695000.0,3,2630,4713,2.0,3,9,98027,47.5473,-122.016
505000.0,3,1800,7210,1.0,3,7,98072,47.7346,-122.17
631500.0,2,1130,2640,1.0,4,8,98109,47.6438,-122.35700000000001
630500.0,3,1180,3600,1.5,3,7,98112,47.6337,-122.28
740000.0,3,1830,4000,1.0,4,7,98119,47.6453,-122.37100000000001
650000.0,3,2220,6380,1.5,4,8,98115,47.6974,-122.31299999999999
554000.0,2,1870,5580,1.0,3,8,98053,47.7101,-122.031
529941.0,3,1660,10000,1.0,4,7,98005,47.5852,-122.17399999999999
731781.0,3,2630,4972,2.0,3,9,98052,47.69300000000001,-122.133
443000.0,3,1810,7950,1.0,4,7,98008,47.6236,-122.117
607000.0,3,2060,4080,1.0,5,7,98144,47.574,-122.289
585000.0,4,2370,15200,1.0,3,8,98052,47.6295,-122.089
180000.0,2,1150,5695,1.0,4,6,98056,47.4989,-122.171
568500.0,3,2180,7519,1.0,4,7,98052,47.6959,-122.125
813000.0,4,3370,6675,1.0,4,8,98144,47.5887,-122.291
1090000.0,5,3650,13068,1.0,4,10,98040,47.5458,-122.23100000000001
424000.0,4,2100,4857,2.0,3,8,98155,47.7521,-122.279
235000.0,2,670,5600,1.0,3,6,98108,47.5498,-122.304
740000.0,3,2420,4000,2.0,5,9,98122,47.6054,-122.295
415000.0,1,760,3000,1.0,3,7,98122,47.6059,-122.303
432000.0,3,2200,14925,1.0,3,6,98053,47.6606,-122.059
676500.0,3,1300,2446,1.0,3,8,98122,47.6071,-122.285
419000.0,2,720,4592,1.0,4,6,98199,47.6534,-122.404
650000.0,3,2180,37042,2.0,3,9,98077,47.722,-122.02600000000001
239000.0,2,1130,15190,1.0,4,7,98032,47.3902,-122.28299999999999
900000.0,4,2230,4372,2.0,5,8,98103,47.6698,-122.334
330000.0,5,2100,7347,1.0,3,7,98028,47.7751,-122.26799999999999
510000.0,3,2060,58341,1.0,3,8,98070,47.4193,-122.439
465000.0,4,3060,6000,2.0,3,9,98038,47.3689,-122.05799999999999
490000.0,3,2550,8588,1.0,3,9,98011,47.7711,-122.195
1000000.0,3,3040,52302,1.0,3,9,98072,47.7635,-122.11200000000001
469950.0,4,2530,14178,2.0,3,8,98019,47.736999999999995,-121.955
536000.0,3,1300,5413,1.5,3,7,98115,47.6988,-122.32
244950.0,4,1790,19177,1.0,4,7,98030,47.3617,-122.17200000000001
575000.0,3,1530,2400,1.0,4,7,98103,47.6543,-122.354
361000.0,5,2380,7500,1.0,3,7,98178,47.5009,-122.235
650000.0,5,2400,13450,1.0,5,7,98008,47.6007,-122.117
230005.0,2,1030,6000,1.0,2,7,98118,47.5291,-122.26799999999999
445000.0,3,1970,24318,1.0,3,8,98028,47.7651,-122.24600000000001
520000.0,3,1850,10855,1.0,3,8,98029,47.5696,-122.02
780000.0,4,3900,40962,2.0,3,10,98053,47.683,-122.06299999999999
625000.0,3,3160,76230,1.0,4,8,98001,47.273999999999994,-122.287
239950.0,3,1440,7200,1.0,3,7,98188,47.4473,-122.28399999999999
335000.0,3,2040,6000,1.0,3,7,98118,47.5218,-122.286
612000.0,3,2120,7401,2.0,3,8,98029,47.5781,-122.01799999999999
200000.0,2,830,8000,1.0,3,6,98198,47.4215,-122.318
345000.0,3,3140,8571,1.0,4,8,98023,47.3074,-122.337
520000.0,4,2410,6440,1.0,3,8,98034,47.7153,-122.191
855000.0,4,2190,4080,2.0,3,8,98119,47.6425,-122.35799999999999
567500.0,4,2190,5060,1.0,3,7,98116,47.5846,-122.387
208000.0,3,1210,7247,1.0,4,7,98003,47.328,-122.321
555000.0,3,2410,12183,2.0,3,9,98011,47.747,-122.177
519000.0,5,2620,8861,1.0,5,8,98056,47.5226,-122.18299999999999
474950.0,3,1850,2575,2.0,3,9,98118,47.5525,-122.273
419000.0,3,1760,16418,1.0,3,7,98053,47.6525,-121.985
390000.0,2,860,1800,1.0,3,7,98119,47.6334,-122.37100000000001
569000.0,4,2400,21196,1.0,5,8,98166,47.4282,-122.34700000000001
611000.0,3,1850,5000,1.5,3,7,98103,47.6727,-122.351
919950.0,5,3170,7062,2.0,3,9,98074,47.5937,-122.061
400000.0,4,2530,7563,1.0,3,7,98011,47.7762,-122.21
785000.0,4,3230,21781,2.0,3,9,98053,47.6318,-122.01
835000.0,3,2120,54014,2.0,4,9,98005,47.6482,-122.15899999999999
640500.0,2,1640,6750,1.0,4,8,98125,47.7068,-122.30799999999999
310000.0,4,2130,9013,2.0,3,8,98001,47.3208,-122.273
355000.0,4,1440,7215,1.5,3,7,98034,47.7133,-122.212
685000.0,3,1940,7313,1.0,4,8,98136,47.5239,-122.387
202500.0,3,1120,8576,1.0,3,6,98178,47.4896,-122.24799999999999
540000.0,3,2400,5817,2.0,3,8,98065,47.5371,-121.87
295000.0,4,1810,4871,2.0,3,8,98031,47.4088,-122.19200000000001
250000.0,2,1350,4023,1.0,3,7,98038,47.3493,-122.023
481000.0,2,1620,3880,1.0,4,7,98117,47.6855,-122.391
898000.0,3,2650,12845,1.0,3,9,98034,47.7209,-122.256
570000.0,5,2510,9750,1.5,3,8,98052,47.6635,-122.149
475000.0,4,2040,16200,2.0,3,8,98019,47.7366,-121.958
265000.0,3,1660,5250,2.0,4,8,98003,47.3541,-122.3
380000.0,3,1980,17342,2.0,3,10,98166,47.4551,-122.37299999999999
790000.0,4,2690,8036,2.0,4,9,98007,47.6596,-122.14399999999999
620000.0,2,2910,6110,2.0,4,9,98136,47.5279,-122.387
709050.0,4,2720,9000,2.0,3,8,98125,47.7034,-122.29700000000001
296500.0,3,1280,5100,1.0,3,7,98126,47.5259,-122.38
475000.0,3,2160,35912,2.0,3,8,98077,47.7273,-122.083
440000.0,3,1760,10835,1.0,4,8,98027,47.522,-122.04799999999999
405000.0,2,800,6016,1.0,3,6,98117,47.6913,-122.369
269500.0,2,930,4000,1.0,3,6,98108,47.5321,-122.323
520000.0,5,2040,5280,1.0,4,7,98007,47.5941,-122.14399999999999
229500.0,1,1180,22000,1.0,3,6,98198,47.4007,-122.323
335000.0,4,2000,10890,1.0,4,7,98003,47.3203,-122.321
680000.0,4,3310,50951,2.0,3,9,98077,47.7249,-122.027
1390000.0,4,3130,3900,2.0,3,9,98115,47.6849,-122.32700000000001
740000.0,4,2300,9900,1.0,3,8,98136,47.5256,-122.385
270000.0,3,2140,9990,1.0,4,8,98003,47.3484,-122.29799999999999
510000.0,4,2210,5572,1.5,3,7,98126,47.5727,-122.376
300000.0,2,970,13700,1.0,3,6,98106,47.515,-122.36200000000001
1300000.0,5,2690,10800,1.0,4,8,98040,47.5821,-122.24700000000001
675000.0,4,1890,5188,1.5,4,7,98105,47.6633,-122.287
925850.0,6,3140,14923,2.0,3,10,98006,47.5411,-122.133
255500.0,2,1440,43560,1.0,4,7,98027,47.4916,-122.08200000000001
450000.0,3,2910,17172,2.0,3,10,98003,47.2789,-122.331
280000.0,3,1310,22652,1.0,3,7,98092,47.2574,-122.072
245000.0,4,2140,8800,2.0,4,7,98032,47.3655,-122.291
344950.0,3,1090,6712,1.0,4,7,98034,47.7155,-122.211
381000.0,3,1330,7216,1.0,3,7,98034,47.7199,-122.18
232603.0,3,1750,11461,2.0,4,7,98002,47.3173,-122.21
220000.0,5,1760,10200,1.5,3,6,98106,47.5271,-122.351
600000.0,4,1810,7700,1.0,5,8,98033,47.6976,-122.169
239000.0,3,1360,5754,2.0,3,7,98030,47.3645,-122.18299999999999
400000.0,3,1730,9211,1.0,3,8,98125,47.7149,-122.322
562000.0,3,2400,97138,2.0,5,8,98077,47.7361,-122.046
511200.0,4,1480,7875,1.0,3,7,98199,47.643,-122.397
680000.0,4,2520,5000,2.0,3,9,98029,47.5524,-121.992
350000.0,3,1210,941,2.0,3,8,98133,47.7114,-122.35600000000001
391265.0,3,1440,3900,1.0,3,8,98053,47.7022,-122.021
1410000.0,4,3250,16684,2.0,3,9,98039,47.6334,-122.229
575000.0,3,1750,5750,1.0,5,7,98116,47.5579,-122.384
316000.0,4,2120,46173,2.0,3,7,98053,47.6503,-121.96799999999999
850000.0,3,1950,3600,1.5,5,8,98119,47.637,-122.363
210000.0,3,1020,6000,1.0,3,5,98027,47.5281,-122.031
325000.0,4,1820,9161,1.0,4,7,98058,47.4333,-122.16799999999999
682000.0,4,2390,53941,2.0,3,8,98053,47.7066,-122.08
430000.0,3,1400,7508,2.0,4,7,98034,47.7233,-122.167
325500.0,3,1540,8110,1.0,4,7,98125,47.7329,-122.291
385000.0,3,2370,6360,1.0,3,7,98178,47.5039,-122.24
435000.0,1,670,1800,1.0,5,6,98103,47.653999999999996,-122.35
550000.0,4,2420,15520,2.0,4,7,98006,47.5744,-122.137
400000.0,3,1000,7800,1.0,4,6,98125,47.7098,-122.28299999999999
503000.0,4,2100,7350,1.0,5,7,98034,47.7194,-122.17200000000001
676000.0,4,2800,5368,2.0,3,8,98074,47.6076,-122.053
180000.0,3,940,11055,1.5,4,7,98032,47.3732,-122.295
234000.0,3,1640,5280,1.5,5,6,98002,47.3089,-122.213
734200.0,4,2760,5000,1.5,5,7,98107,47.6726,-122.37100000000001
920000.0,3,3660,66211,2.0,3,10,98038,47.4087,-122.06200000000001
224000.0,3,1100,10125,1.0,4,7,98092,47.3232,-122.103
1400000.0,3,3130,19530,1.0,3,8,98008,47.5895,-122.111
185000.0,3,1320,7155,1.0,4,6,98002,47.2857,-122.22
554600.0,3,1470,5000,1.5,5,7,98107,47.6755,-122.369
268000.0,3,1480,8009,1.0,3,7,98032,47.3657,-122.28
675000.0,4,2260,8715,1.0,4,8,98008,47.6237,-122.10600000000001
620000.0,4,2210,10039,1.0,4,8,98052,47.63399999999999,-122.101
396450.0,3,1540,12446,1.0,5,8,98027,47.5172,-122.027
565000.0,5,1910,9720,1.0,4,7,98006,47.5772,-122.15899999999999
410000.0,3,1760,3520,1.0,3,7,98144,47.5773,-122.303
1190000.0,4,2240,6000,1.5,4,8,98109,47.6369,-122.35
716125.0,3,2110,7279,1.0,4,9,98033,47.6669,-122.17
225000.0,2,1396,111949,1.0,3,7,98053,47.6374,-122.007
640000.0,4,3040,7274,2.0,3,9,98125,47.7184,-122.28
374000.0,2,1140,5650,1.0,3,6,98116,47.5634,-122.391
415000.0,4,1780,12161,1.0,5,7,98155,47.7746,-122.323
365000.0,3,1484,1761,3.0,3,7,98115,47.6844,-122.31700000000001
600000.0,4,2230,12753,1.0,4,7,98074,47.6297,-122.03299999999999
465000.0,4,2820,39413,2.0,4,9,98092,47.3064,-122.1
254999.0,3,1580,7560,1.0,4,7,98001,47.3318,-122.277
279000.0,4,2040,8076,2.0,3,7,98042,47.3691,-122.074
460000.0,3,2720,40813,2.0,3,8,98001,47.2619,-122.271
507000.0,4,1490,956,2.0,3,7,98122,47.6184,-122.301
291000.0,3,1560,9788,1.0,3,7,98178,47.4876,-122.226
350000.0,2,830,1077,2.0,3,7,98122,47.6058,-122.319
90000.0,3,980,2490,2.0,4,6,98092,47.317,-122.182
329000.0,3,1980,7000,1.0,4,8,98058,47.4442,-122.12899999999999
909000.0,4,3680,11648,2.0,3,10,98006,47.5604,-122.10700000000001
187000.0,2,860,5400,1.0,4,5,98056,47.492,-122.171
580000.0,3,1850,5100,1.0,3,7,98105,47.6605,-122.32600000000001
345000.0,3,1620,5992,2.0,3,7,98019,47.736000000000004,-121.965
497000.0,4,2240,7200,2.0,3,8,98118,47.5636,-122.275
345000.0,3,1010,3060,1.5,3,6,98118,47.5657,-122.285
910000.0,3,2720,7250,2.0,3,9,98033,47.6894,-122.195
399950.0,3,2080,5244,1.0,3,7,98125,47.7144,-122.29299999999999
559000.0,4,2250,8458,1.0,3,8,98136,47.5235,-122.383
309000.0,3,1980,8755,1.0,4,7,98198,47.3922,-122.321
410000.0,3,1960,4400,2.0,3,7,98065,47.5384,-121.889
259000.0,3,1320,8625,1.0,4,7,98056,47.4902,-122.179
950000.0,5,2940,5500,2.0,4,9,98102,47.6466,-122.321
320000.0,4,1460,7200,1.5,4,7,98155,47.7602,-122.306
394250.0,3,2620,10107,1.0,3,7,98198,47.4096,-122.329
315000.0,1,700,3876,1.0,3,6,98103,47.6886,-122.352
480000.0,2,1140,12000,1.0,3,6,98027,47.5277,-122.031
450000.0,3,2480,5647,2.0,3,7,98065,47.5355,-121.88
420000.0,3,1130,5413,1.0,3,7,98125,47.7021,-122.32
890000.0,6,2770,5000,1.0,3,8,98107,47.669,-122.365
295000.0,4,1710,8814,1.0,5,7,98031,47.395,-122.17399999999999
308900.0,3,2250,7294,2.0,3,8,98092,47.2636,-122.212
1160000.0,4,2960,26742,1.0,3,8,98115,47.6846,-122.26799999999999
